reg_name,dist_name,counc_name,ward_name,swahili_council_names,ward_id,region_id,district_id,council_id,Loc_ID,longitude,latitude
Ruvuma,Namtumbo,Namtumbo DC,Mkongo Gulioni,Halmashauri ya Wilaya ya Namtumbo,152841ef-1842-4dc5-ab79-31304108e03e,3b61cf74-e0bf-4fc8-81ed-a22ee1538508,982a42b2-1d37-441d-ae17-44189dc4b924,cc8a0133-4049-414e-83bb-e630b38c3a79,Ward-Ruvuma-Namtumbo-Mkongo Gulioni,36.08860722395057,-10.72005009156624
Ruvuma,Namtumbo,Namtumbo DC,Lisimonji,Halmashauri ya Wilaya ya Namtumbo,d10bd9e2-ba66-46ae-a203-76b0ce6bbb62,3b61cf74-e0bf-4fc8-81ed-a22ee1538508,982a42b2-1d37-441d-ae17-44189dc4b924,cc8a0133-4049-414e-83bb-e630b38c3a79,Ward-Ruvuma-Namtumbo-Lisimonji,35.932112915958314,-11.07789263579337
Ruvuma,Namtumbo,Namtumbo DC,Rwinga,Halmashauri ya Wilaya ya Namtumbo,4b2a2b02-9690-4a81-a83c-acf65f3c316f,3b61cf74-e0bf-4fc8-81ed-a22ee1538508,982a42b2-1d37-441d-ae17-44189dc4b924,cc8a0133-4049-414e-83bb-e630b38c3a79,Ward-Ruvuma-Namtumbo-Rwinga,36.20234947820738,-10.473573060553004
Ruvuma,Namtumbo,Namtumbo DC,Kitanda,Halmashauri ya Wilaya ya Namtumbo,b16935f1-4489-439d-b81d-da87853fc4a3,3b61cf74-e0bf-4fc8-81ed-a22ee1538508,982a42b2-1d37-441d-ae17-44189dc4b924,cc8a0133-4049-414e-83bb-e630b38c3a79,Ward-Ruvuma-Namtumbo-Kitanda,35.862406939193185,-10.015013698347115
Ruvuma,Namtumbo,Namtumbo DC,Luegu,Halmashauri ya Wilaya ya Namtumbo,c2bd7bc2-e8b1-4b4b-85e5-28d968a72700,3b61cf74-e0bf-4fc8-81ed-a22ee1538508,982a42b2-1d37-441d-ae17-44189dc4b924,cc8a0133-4049-414e-83bb-e630b38c3a79,Ward-Ruvuma-Namtumbo-Luegu,36.00442061491931,-10.517812951028239
Ruvuma,Namtumbo,Namtumbo DC,Namtumbo,Halmashauri ya Wilaya ya Namtumbo,754d6ae8-ad37-4fe0-94ae-aa4b021103bd,3b61cf74-e0bf-4fc8-81ed-a22ee1538508,982a42b2-1d37-441d-ae17-44189dc4b924,cc8a0133-4049-414e-83bb-e630b38c3a79,Ward-Ruvuma-Namtumbo-Namtumbo,36.015817301548374,-10.425896393441324
Ruvuma,Namtumbo,Namtumbo DC,Mgombasi,Halmashauri ya Wilaya ya Namtumbo,cc069fd9-6927-4948-a05b-813c111ed0f7,3b61cf74-e0bf-4fc8-81ed-a22ee1538508,982a42b2-1d37-441d-ae17-44189dc4b924,cc8a0133-4049-414e-83bb-e630b38c3a79,Ward-Ruvuma-Namtumbo-Mgombasi,36.09663023307318,-9.999265003252532
Ruvuma,Namtumbo,Namtumbo DC,Litola,Halmashauri ya Wilaya ya Namtumbo,1babd690-4c6b-470b-ac02-352f7f9108dd,3b61cf74-e0bf-4fc8-81ed-a22ee1538508,982a42b2-1d37-441d-ae17-44189dc4b924,cc8a0133-4049-414e-83bb-e630b38c3a79,Ward-Ruvuma-Namtumbo-Litola,35.930885038707174,-10.532440981883365
Ruvuma,Namtumbo,Namtumbo DC,Likuyuseka,Halmashauri ya Wilaya ya Namtumbo,21da4825-96f2-4eb6-8c6a-e8264bfb7232,3b61cf74-e0bf-4fc8-81ed-a22ee1538508,982a42b2-1d37-441d-ae17-44189dc4b924,cc8a0133-4049-414e-83bb-e630b38c3a79,Ward-Ruvuma-Namtumbo-Likuyuseka,36.55844754155398,-10.05289711023411
Ruvuma,Namtumbo,Namtumbo DC,Mputa,Halmashauri ya Wilaya ya Namtumbo,fc43edbd-d53d-46ac-9f05-b746422e6cdb,3b61cf74-e0bf-4fc8-81ed-a22ee1538508,982a42b2-1d37-441d-ae17-44189dc4b924,cc8a0133-4049-414e-83bb-e630b38c3a79,Ward-Ruvuma-Namtumbo-Mputa,35.85298200670874,-10.287400671237306
Ruvuma,Namtumbo,Namtumbo DC,Mchomoro,Halmashauri ya Wilaya ya Namtumbo,11451615-c74c-4299-86ad-c87b4e7291ec,3b61cf74-e0bf-4fc8-81ed-a22ee1538508,982a42b2-1d37-441d-ae17-44189dc4b924,cc8a0133-4049-414e-83bb-e630b38c3a79,Ward-Ruvuma-Namtumbo-Mchomoro,36.503394374009694,-10.85074645525414
Iringa,Iringa,Iringa DC,Ifunda,Halmashauri ya Wilaya ya Iringa,7d22556b-e9c8-4049-b2de-a6153859e945,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Ifunda,35.48423167883742,-8.146552827533624
Iringa,Iringa,Iringa DC,Lumuli,Halmashauri ya Wilaya ya Iringa,bd63635c-5487-4bb1-a609-1acad50d6053,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Lumuli,35.39576455682111,-8.075424665408807
Iringa,Iringa,Iringa DC,Maboga,Halmashauri ya Wilaya ya Iringa,3b9f7ec0-0ae2-4954-8388-1636f43d0a1c,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Maboga,35.36323055492668,-7.982118829436632
Iringa,Iringa,Iringa DC,Wasa,Halmashauri ya Wilaya ya Iringa,5596adfa-7c9e-47f7-96f2-f6ffcc1d2cac,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Wasa,35.167359651274765,-8.092493759885379
Iringa,Iringa,Iringa DC,Kihanga,Halmashauri ya Wilaya ya Iringa,2011ba91-4e23-4a18-82e6-663b8b344209,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Kihanga,35.29516014244528,-7.9116524796061
Iringa,Iringa,Iringa DC,Kalenga,Halmashauri ya Wilaya ya Iringa,4c22cbcc-24ac-436f-996c-84c93b72fdb3,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Kalenga,35.600828800501326,-7.8328820582520855
Iringa,Iringa,Iringa DC,Kiwere,Halmashauri ya Wilaya ya Iringa,6b1c4014-9639-4481-bf61-31a03ebcf5c5,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Kiwere,35.61313315805068,-7.615475051562225
Iringa,Iringa,Iringa DC,Nzihi,Halmashauri ya Wilaya ya Iringa,0fe8d55d-bc57-461a-96e8-c847bd379bc5,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Nzihi,35.49126762660981,-7.723458782911694
Iringa,Iringa,Iringa DC,Ulanda,Halmashauri ya Wilaya ya Iringa,278e5b8d-38e3-4b39-bbb8-d73ab10831af,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Ulanda,35.526242305033094,-7.819084197632074
Iringa,Iringa,Iringa DC,Mseke,Halmashauri ya Wilaya ya Iringa,a471fcb7-dfe4-4994-a91a-065742944919,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Mseke,35.59606014935999,-7.903882666832147
Iringa,Iringa,Iringa DC,Magulilwa,Halmashauri ya Wilaya ya Iringa,0302c71a-d48f-41dc-b995-6209e9cc0382,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Magulilwa,35.729126298292016,-7.9535396650196715
Iringa,Iringa,Iringa DC,Mgama,Halmashauri ya Wilaya ya Iringa,11f964b1-dbdc-4d30-b8c5-465e89bdc3fc,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Mgama,35.57573162295606,-8.054444881850882
Iringa,Iringa,Iringa DC,Luhota,Halmashauri ya Wilaya ya Iringa,93f58e93-8a1f-4048-82d1-dfa0a86ff5a3,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Luhota,35.74061144777691,-7.855394640562248
Iringa,Iringa,Iringa DC,Lyamgungwe,Halmashauri ya Wilaya ya Iringa,b6cd6f6b-b694-4313-ba48-0d00cea1de2c,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Lyamgungwe,35.63745012157221,-7.97476985196747
Iringa,Iringa,Iringa DC,Masaka,Halmashauri ya Wilaya ya Iringa,1025fc37-5cea-49e7-ad90-e72ac29fa65c,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Masaka,35.49480796241434,-7.931616146324917
Iringa,Iringa,Iringa DC,Kising'a,Halmashauri ya Wilaya ya Iringa,33a63663-f231-4f11-8934-2d33f8bac419,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Kising'a,35.79537183896138,-7.587750370678503
Iringa,Iringa,Iringa DC,Kihorogota,Halmashauri ya Wilaya ya Iringa,ee18d599-487b-45db-9cf1-7fee2a567e88,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Kihorogota,35.8535073655148,-7.479399386918708
Iringa,Iringa,Iringa DC,Izazi,Halmashauri ya Wilaya ya Iringa,f54fe1a1-912b-48ab-814e-30eb55a4d0f6,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Izazi,35.69260256857794,-7.225180076809401
Iringa,Iringa,Iringa DC,Malengamakali,Halmashauri ya Wilaya ya Iringa,9c3d20a4-f68d-4d08-9fe6-03be1d9a4a22,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Malengamakali,36.05128890148921,-7.273174832629966
Iringa,Iringa,Iringa DC,Nyang'oro,Halmashauri ya Wilaya ya Iringa,7527a13e-2257-48ad-a362-b346bd58489b,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Nyang'oro,35.74207513498633,-7.434966976270407
Iringa,Iringa,Iringa DC,Migoli,Halmashauri ya Wilaya ya Iringa,1b04bc40-f5b2-4891-a934-e3467d8f0bdf,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Migoli,35.841368717178945,-7.164430226123437
Iringa,Iringa,Iringa DC,Mahuninga,Halmashauri ya Wilaya ya Iringa,aec54d7f-8f14-46bf-92f0-414d209bd30c,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Mahuninga,34.98549767621457,-7.930756867929275
Iringa,Iringa,Iringa DC,Idodi,Halmashauri ya Wilaya ya Iringa,845d0321-7465-40db-90ea-3c661bf04b48,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Idodi,34.77274618747434,-7.455151490853574
Iringa,Iringa,Iringa DC,Mlowa,Halmashauri ya Wilaya ya Iringa,cfc1eff5-881e-4176-864a-20cd91fab8fe,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Mlowa,35.34890252984092,-7.623861766515089
Iringa,Iringa,Iringa DC,Itunundu,Halmashauri ya Wilaya ya Iringa,6458bcac-a052-4fda-aff8-1484711f0374,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Itunundu,35.543827926523164,-7.390842598100151
Iringa,Iringa,Iringa DC,Ilolompya,Halmashauri ya Wilaya ya Iringa,3363a4e5-7c49-4be3-96c9-5b61ead3f498,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Ilolompya,35.520136802897234,-7.476555073011343
Iringa,Iringa,Iringa DC,Mlenge,Halmashauri ya Wilaya ya Iringa,113ff8a6-5b28-4482-bf84-8e9dd9ba57b4,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Mlenge,35.351254232005395,-7.196973189170969
Iringa,Iringa,Iringa DC,Mboliboli,Halmashauri ya Wilaya ya Iringa,dc81d012-3a70-481b-9069-8af49ce63951,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,6758ca5c-db0e-4169-ab00-bd493a3511c8,Ward-Iringa-Iringa-Mboliboli,35.57219293995258,-7.225863900497753
Iringa,Iringa,Iringa MC,Kihesa,Halmashauri ya Manispaa ya Iringa,a7edd15a-d3a5-48c0-a4d3-8f7b289f2ac0,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,a7859911-a846-48f4-8b31-f556973215c1,Ward-Iringa-Iringa-Kihesa,35.721249514491994,-7.746744659178914
Iringa,Iringa,Iringa MC,Mtwivila,Halmashauri ya Manispaa ya Iringa,a33be906-a22d-4a73-8062-9d018980adc9,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,a7859911-a846-48f4-8b31-f556973215c1,Ward-Iringa-Iringa-Mtwivila,35.69982356874716,-7.748237018823761
Iringa,Iringa,Iringa MC,Gangilonga,Halmashauri ya Manispaa ya Iringa,888d95a1-35b4-44b5-9428-8af77191a46d,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,a7859911-a846-48f4-8b31-f556973215c1,Ward-Iringa-Iringa-Gangilonga,35.704303714275916,-7.769933760310793
Iringa,Iringa,Iringa MC,Kitanzini,Halmashauri ya Manispaa ya Iringa,d2ed8144-f189-486b-8174-3b08488db7fd,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,a7859911-a846-48f4-8b31-f556973215c1,Ward-Iringa-Iringa-Kitanzini,35.695482297346146,-7.78521155506033
Iringa,Iringa,Iringa MC,Ruaha,Halmashauri ya Manispaa ya Iringa,371f644d-7058-4686-abad-985cc4cd976a,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,a7859911-a846-48f4-8b31-f556973215c1,Ward-Iringa-Iringa-Ruaha,35.712671231133235,-7.798348466352854
Iringa,Iringa,Iringa MC,Mshindo,Halmashauri ya Manispaa ya Iringa,76764ae4-cfad-4469-95d8-1a263fc3d111,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,a7859911-a846-48f4-8b31-f556973215c1,Ward-Iringa-Iringa-Mshindo,35.68895024272338,-7.786036106976067
Iringa,Iringa,Iringa MC,Mivinjeni,Halmashauri ya Manispaa ya Iringa,c4b5c969-d97f-42dc-930d-e020126af819,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,a7859911-a846-48f4-8b31-f556973215c1,Ward-Iringa-Iringa-Mivinjeni,35.68987090097188,-7.781127665603429
Iringa,Iringa,Iringa MC,Mlandege,Halmashauri ya Manispaa ya Iringa,a4e73c69-1fdc-458f-8357-c22f8c3532fe,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,a7859911-a846-48f4-8b31-f556973215c1,Ward-Iringa-Iringa-Mlandege,35.68164987273198,-7.78710848609631
Iringa,Iringa,Iringa MC,Mwangata,Halmashauri ya Manispaa ya Iringa,497acb5d-f7f1-4e56-8dd1-2b4e8b416a70,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,a7859911-a846-48f4-8b31-f556973215c1,Ward-Iringa-Iringa-Mwangata,35.65698729588573,-7.763315985470331
Iringa,Iringa,Iringa MC,Kwakilosa,Halmashauri ya Manispaa ya Iringa,3c8afc89-263a-4ac6-98f3-dddd82106588,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,a7859911-a846-48f4-8b31-f556973215c1,Ward-Iringa-Iringa-Kwakilosa,35.6838011663835,-7.777990881668276
Iringa,Iringa,Iringa MC,Makorongoni,Halmashauri ya Manispaa ya Iringa,6adc5751-2126-40d6-a4cc-c655ac548831,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,a7859911-a846-48f4-8b31-f556973215c1,Ward-Iringa-Iringa-Makorongoni,35.69076111794281,-7.776136871333755
Iringa,Iringa,Iringa MC,Ilala,Halmashauri ya Manispaa ya Iringa,d942105f-c83d-485d-9ebd-4aef9410af76,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,a7859911-a846-48f4-8b31-f556973215c1,Ward-Iringa-Iringa-Ilala,35.688306441385194,-7.7698423561526875
Iringa,Iringa,Iringa MC,Mkwawa,Halmashauri ya Manispaa ya Iringa,57544b79-b376-4e1d-bed2-3c4fbcf6fe48,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,a7859911-a846-48f4-8b31-f556973215c1,Ward-Iringa-Iringa-Mkwawa,35.658952008460716,-7.743915312129358
Iringa,Iringa,Iringa MC,Kitwiru,Halmashauri ya Manispaa ya Iringa,ad4bdd78-a7ec-4a54-9ebc-873625140d6e,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,a7859911-a846-48f4-8b31-f556973215c1,Ward-Iringa-Iringa-Kitwiru,35.67772519550596,-7.824026278119157
Iringa,Iringa,Iringa MC,Isakalilo,Halmashauri ya Manispaa ya Iringa,e6166974-8e7d-40f3-ac89-fe5d6a48c8d2,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,a7859911-a846-48f4-8b31-f556973215c1,Ward-Iringa-Iringa-Isakalilo,35.62737340624886,-7.773056366918372
Iringa,Iringa,Iringa MC,Nduli,Halmashauri ya Manispaa ya Iringa,3023d791-8c9b-442c-ac3e-b547833ce025,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,a7859911-a846-48f4-8b31-f556973215c1,Ward-Iringa-Iringa-Nduli,35.74190241632903,-7.68856086582706
Iringa,Iringa,Iringa MC,Mkimbizi,Halmashauri ya Manispaa ya Iringa,d966b2d1-1f76-4e78-8fe3-7b9d8a89a460,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,a7859911-a846-48f4-8b31-f556973215c1,Ward-Iringa-Iringa-Mkimbizi,35.68280920921472,-7.716466567325298
Iringa,Iringa,Iringa MC,Igumbilo,Halmashauri ya Manispaa ya Iringa,13756501-c9bb-468a-904e-cb26768b8075,85d5dc96-8e89-475d-88dd-9f27464e139f,e331273f-719d-4704-b954-16ddba89b40c,a7859911-a846-48f4-8b31-f556973215c1,Ward-Iringa-Iringa-Igumbilo,35.7697969862854,-7.764237621461274
Iringa,Mufindi,Mafinga TC,Sao Hill,Halmashauri ya Mji wa Mafinga,e352d21c-e8fe-4586-9745-2d0138ee8b04,85d5dc96-8e89-475d-88dd-9f27464e139f,50699f9f-e4ad-42ed-bff9-11441a083820,c30f6107-384c-4506-88da-dc0be2b5199a,Ward-Iringa-Mufindi-Sao Hill,35.2144748229146,-8.407356852077797
Iringa,Mufindi,Mafinga TC,Changarawe,Halmashauri ya Mji wa Mafinga,b2a4b4f3-bc43-4695-b187-c3ed329de2ff,85d5dc96-8e89-475d-88dd-9f27464e139f,50699f9f-e4ad-42ed-bff9-11441a083820,c30f6107-384c-4506-88da-dc0be2b5199a,Ward-Iringa-Mufindi-Changarawe,35.25399370888675,-8.313144015499965
Iringa,Mufindi,Mafinga TC,Boma,Halmashauri ya Mji wa Mafinga,9777bb81-d81c-4fa2-9f8d-ea6a4c657c1e,85d5dc96-8e89-475d-88dd-9f27464e139f,50699f9f-e4ad-42ed-bff9-11441a083820,c30f6107-384c-4506-88da-dc0be2b5199a,Ward-Iringa-Mufindi-Boma,35.263809864108886,-8.26777684018389
Iringa,Mufindi,Mafinga TC,Rungemba,Halmashauri ya Mji wa Mafinga,260ff6c6-ce87-412f-8090-673ddb6f8b40,85d5dc96-8e89-475d-88dd-9f27464e139f,50699f9f-e4ad-42ed-bff9-11441a083820,c30f6107-384c-4506-88da-dc0be2b5199a,Ward-Iringa-Mufindi-Rungemba,35.40892118100156,-8.249350315207316
Iringa,Mufindi,Mafinga TC,Kinyanambo,Halmashauri ya Mji wa Mafinga,1a6bba0e-f040-4e93-9790-10d316f7e2e2,85d5dc96-8e89-475d-88dd-9f27464e139f,50699f9f-e4ad-42ed-bff9-11441a083820,c30f6107-384c-4506-88da-dc0be2b5199a,Ward-Iringa-Mufindi-Kinyanambo,35.336386567326095,-8.254380181325846
Iringa,Mufindi,Mafinga TC,Upendo,Halmashauri ya Mji wa Mafinga,fecdd1d2-5cde-440d-8527-586d2031fd30,85d5dc96-8e89-475d-88dd-9f27464e139f,50699f9f-e4ad-42ed-bff9-11441a083820,c30f6107-384c-4506-88da-dc0be2b5199a,Ward-Iringa-Mufindi-Upendo,35.324760137230584,-8.286950269516735
Iringa,Mufindi,Mafinga TC,Wambi,Halmashauri ya Mji wa Mafinga,0c3a1c56-8220-4915-a1ff-2cbc0afef983,85d5dc96-8e89-475d-88dd-9f27464e139f,50699f9f-e4ad-42ed-bff9-11441a083820,c30f6107-384c-4506-88da-dc0be2b5199a,Ward-Iringa-Mufindi-Wambi,35.320008392562215,-8.332452408397447
Iringa,Mufindi,Mafinga TC,Isalavanu,Halmashauri ya Mji wa Mafinga,ec9a5411-59c5-4387-a27a-6c476bc7b52d,85d5dc96-8e89-475d-88dd-9f27464e139f,50699f9f-e4ad-42ed-bff9-11441a083820,c30f6107-384c-4506-88da-dc0be2b5199a,Ward-Iringa-Mufindi-Isalavanu,35.2557118439652,-8.205181771216822
Iringa,Mufindi,Mafinga TC,Bumilayinga,Halmashauri ya Mji wa Mafinga,bc499565-1e07-43bd-9fd8-2f1afd17b35f,85d5dc96-8e89-475d-88dd-9f27464e139f,50699f9f-e4ad-42ed-bff9-11441a083820,c30f6107-384c-4506-88da-dc0be2b5199a,Ward-Iringa-Mufindi-Bumilayinga,35.082408306788096,-8.394888198841848
Iringa,Mufindi,Mufindi DC,Ikweha,Halmashauri ya Wilaya ya Mufindi,c9893375-4c59-4a06-ab45-75afc9c2bfb5,85d5dc96-8e89-475d-88dd-9f27464e139f,50699f9f-e4ad-42ed-bff9-11441a083820,4a873cac-6a61-446d-ad1c-f60e22053f66,Ward-Iringa-Mufindi-Ikweha,34.908798837761324,-8.33158854531575
Iringa,Mufindi,Mufindi DC,Sadani,Halmashauri ya Wilaya ya Mufindi,34941aac-dd49-4ddb-9ead-867de9a93cc1,85d5dc96-8e89-475d-88dd-9f27464e139f,50699f9f-e4ad-42ed-bff9-11441a083820,4a873cac-6a61-446d-ad1c-f60e22053f66,Ward-Iringa-Mufindi-Sadani,34.9704114955169,-8.205165125084129
Iringa,Mufindi,Mufindi DC,Igombavanu,Halmashauri ya Wilaya ya Mufindi,9baa2767-5afe-4a61-8c90-1388e35ded81,85d5dc96-8e89-475d-88dd-9f27464e139f,50699f9f-e4ad-42ed-bff9-11441a083820,4a873cac-6a61-446d-ad1c-f60e22053f66,Ward-Iringa-Mufindi-Igombavanu,35.10997847708823,-8.223953668394142
Iringa,Mufindi,Mufindi DC,Ihalimba,Halmashauri ya Wilaya ya Mufindi,109e3411-48a8-4c56-aa4e-799ff3dc2704,85d5dc96-8e89-475d-88dd-9f27464e139f,50699f9f-e4ad-42ed-bff9-11441a083820,4a873cac-6a61-446d-ad1c-f60e22053f66,Ward-Iringa-Mufindi-Ihalimba,35.565456291757044,-8.326646287953798
Iringa,Mufindi,Mufindi DC,Kibengu,Halmashauri ya Wilaya ya Mufindi,c755b883-e60f-4009-97a5-a2b29ffa638f,85d5dc96-8e89-475d-88dd-9f27464e139f,50699f9f-e4ad-42ed-bff9-11441a083820,4a873cac-6a61-446d-ad1c-f60e22053f66,Ward-Iringa-Mufindi-Kibengu,35.74664634411346,-8.308826772707992
Iringa,Mufindi,Mufindi DC,Mapanda,Halmashauri ya Wilaya ya Mufindi,a810aace-9d08-4cff-9ea3-c4fd791a0ca3,85d5dc96-8e89-475d-88dd-9f27464e139f,50699f9f-e4ad-42ed-bff9-11441a083820,4a873cac-6a61-446d-ad1c-f60e22053f66,Ward-Iringa-Mufindi-Mapanda,35.773578396759724,-8.496430704447079
Iringa,Mufindi,Mufindi DC,Ikongosi,Halmashauri ya Wilaya ya Mufindi,164357fb-db32-481e-af2e-052d19968e70,85d5dc96-8e89-475d-88dd-9f27464e139f,50699f9f-e4ad-42ed-bff9-11441a083820,4a873cac-6a61-446d-ad1c-f60e22053f66,Ward-Iringa-Mufindi-Ikongosi,35.3591738551067,-8.398214908863027
Iringa,Mufindi,Mufindi DC,Ifwagi,Halmashauri ya Wilaya ya Mufindi,8d065d6d-5f08-4f45-b92a-4c5ca5706213,85d5dc96-8e89-475d-88dd-9f27464e139f,50699f9f-e4ad-42ed-bff9-11441a083820,4a873cac-6a61-446d-ad1c-f60e22053f66,Ward-Iringa-Mufindi-Ifwagi,35.43129115029212,-8.427126097625953
